"Date and Time Run #1","Time (s) Run #1","Position, Ch P1 (m) Run #1","Velocity, Ch P1 (m/s) Run #1","Acceleration, Ch P1 (m/s²) Run #1","Ping Echo Time, Ch P1 (s) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Ping Echo Time, Ch 1+2 (s) Run #1"
05/24/2024 02:01:49 pm,3.520,0.22,0.10,-0.02,0.001263,,,,
05/24/2024 02:01:49 pm,3.530,,,,,-0.536,0.10,0.0,0.003116
05/24/2024 02:01:49 pm,3.540,0.22,0.10,-0.06,0.001275,,,,
05/24/2024 02:01:49 pm,3.550,,,,,-0.534,0.10,0.0,0.003104
05/24/2024 02:01:49 pm,3.560,0.22,0.10,-0.08,0.001287,,,,
05/24/2024 02:01:49 pm,3.570,,,,,-0.532,0.10,0.0,0.003093
05/24/2024 02:01:49 pm,3.580,0.22,0.09,-0.07,0.001297,,,,
05/24/2024 02:01:49 pm,3.590,,,,,-0.530,0.10,0.0,0.003082
05/24/2024 02:01:49 pm,3.600,0.23,0.09,-0.06,0.001309,,,,
05/24/2024 02:01:49 pm,3.610,,,,,-0.528,0.10,-0.1,0.003070
05/24/2024 02:01:49 pm,3.620,0.23,0.09,-0.04,0.001319,,,,
05/24/2024 02:01:49 pm,3.630,,,,,-0.526,0.09,-0.1,0.003059
05/24/2024 02:01:49 pm,3.640,0.23,0.09,-0.02,0.001331,,,,
05/24/2024 02:01:49 pm,3.650,,,,,-0.524,0.09,-0.1,0.003049
05/24/2024 02:01:49 pm,3.660,0.23,0.09,-0.01,0.001340,,,,
05/24/2024 02:01:49 pm,3.670,,,,,-0.523,0.09,-0.1,0.003038
05/24/2024 02:01:49 pm,3.680,0.23,0.09,-0.04,0.001352,,,,
05/24/2024 02:01:49 pm,3.690,,,,,-0.521,0.09,-0.1,0.003027
05/24/2024 02:01:49 pm,3.700,0.23,0.09,-0.05,0.001363,,,,
05/24/2024 02:01:49 pm,3.710,,,,,-0.519,0.09,-0.1,0.003017
05/24/2024 02:01:49 pm,3.720,0.24,0.09,-0.02,0.001372,,,,
05/24/2024 02:01:49 pm,3.730,,,,,-0.517,0.09,0.0,0.003007
05/24/2024 02:01:49 pm,3.740,0.24,0.09,-3.95E-4,0.001384,,,,
05/24/2024 02:01:49 pm,3.750,,,,,-0.515,0.09,0.0,0.002997
05/24/2024 02:01:49 pm,3.760,0.24,0.09,0.01,0.001393,,,,
05/24/2024 02:01:49 pm,3.770,,,,,-0.514,0.09,-0.1,0.002986
05/24/2024 02:01:49 pm,3.780,0.24,0.09,-0.02,0.001405,,,,
05/24/2024 02:01:49 pm,3.790,,,,,-0.512,0.08,-0.1,0.002977
05/24/2024 02:01:49 pm,3.800,0.24,0.09,-0.07,0.001414,,,,
05/24/2024 02:01:49 pm,3.810,,,,,-0.510,0.08,-0.1,0.002967
05/24/2024 02:01:49 pm,3.820,0.25,0.09,-0.12,0.001426,,,,
05/24/2024 02:01:49 pm,3.830,,,,,-0.509,0.08,0.0,0.002958
05/24/2024 02:01:49 pm,3.840,0.25,0.08,-0.12,0.001435,,,,
05/24/2024 02:01:49 pm,3.850,,,,,-0.507,0.08,0.0,0.002948
05/24/2024 02:01:49 pm,3.860,0.25,0.08,-0.10,0.001445,,,,
05/24/2024 02:01:49 pm,3.870,,,,,-0.505,0.08,0.0,0.002939
05/24/2024 02:01:49 pm,3.880,0.25,0.08,-0.08,0.001454,,,,
05/24/2024 02:01:49 pm,3.890,,,,,-0.504,0.08,-0.1,0.002930
05/24/2024 02:01:49 pm,3.900,0.25,0.08,-0.08,0.001464,,,,
05/24/2024 02:01:49 pm,3.910,,,,,-0.502,0.08,-0.1,0.002920
05/24/2024 02:01:49 pm,3.920,0.25,0.08,-0.07,0.001473,,,,
05/24/2024 02:01:49 pm,3.930,,,,,-0.501,0.08,-0.1,0.002912
05/24/2024 02:01:49 pm,3.940,0.25,0.08,-0.05,0.001481,,,,
05/24/2024 02:01:49 pm,3.950,,,,,-0.499,0.07,0.0,0.002903
05/24/2024 02:01:49 pm,3.960,0.26,0.08,-0.05,0.001491,,,,
05/24/2024 02:01:49 pm,3.970,,,,,-0.498,0.07,0.0,0.002894
05/24/2024 02:01:49 pm,3.980,0.26,0.07,-0.05,0.001499,,,,
05/24/2024 02:01:49 pm,3.990,,,,,-0.496,0.07,-0.1,0.002886
05/24/2024 02:01:50 pm,4.000,0.26,0.07,-0.05,0.001508,,,,
05/24/2024 02:01:50 pm,4.010,,,,,-0.495,0.07,-0.1,0.002877
05/24/2024 02:01:50 pm,4.020,0.26,0.07,-0.05,0.001516,,,,
05/24/2024 02:01:50 pm,4.030,,,,,-0.493,0.07,-0.1,0.002869
05/24/2024 02:01:50 pm,4.040,0.26,0.07,-0.06,0.001525,,,,
05/24/2024 02:01:50 pm,4.050,,,,,-0.492,0.07,0.0,0.002861
05/24/2024 02:01:50 pm,4.060,0.26,0.07,-0.06,0.001533,,,,
05/24/2024 02:01:50 pm,4.070,,,,,-0.491,0.07,0.0,0.002853
05/24/2024 02:01:50 pm,4.080,0.26,0.07,-0.04,0.001541,,,,
05/24/2024 02:01:50 pm,4.090,,,,,-0.489,0.07,-0.1,0.002845
05/24/2024 02:01:50 pm,4.100,0.27,0.07,-0.01,0.001549,,,,
05/24/2024 02:01:50 pm,4.110,,,,,-0.488,0.07,-0.1,0.002836
05/24/2024 02:01:50 pm,4.120,0.27,0.07,0.01,0.001557,,,,
05/24/2024 02:01:50 pm,4.130,,,,,-0.487,0.06,-0.1,0.002830
05/24/2024 02:01:50 pm,4.140,0.27,0.07,0.04,0.001565,,,,
05/24/2024 02:01:50 pm,4.150,,,,,-0.485,0.06,-0.1,0.002821
05/24/2024 02:01:50 pm,4.160,0.27,0.07,0.04,0.001573,,,,
05/24/2024 02:01:50 pm,4.170,,,,,-0.484,0.06,0.0,0.002816
05/24/2024 02:01:50 pm,4.180,0.27,0.07,-0.02,0.001581,,,,
05/24/2024 02:01:50 pm,4.190,,,,,-0.483,0.06,0.0,0.002807
05/24/2024 02:01:50 pm,4.200,0.27,0.07,-0.10,0.001590,,,,
05/24/2024 02:01:50 pm,4.210,,,,,-0.482,0.06,0.0,0.002800
05/24/2024 02:01:50 pm,4.220,0.27,0.07,-0.11,0.001598,,,,
05/24/2024 02:01:50 pm,4.230,,,,,-0.480,0.06,0.0,0.002793
05/24/2024 02:01:50 pm,4.240,0.28,0.06,-0.07,0.001605,,,,
05/24/2024 02:01:50 pm,4.250,,,,,-0.479,0.06,-0.1,0.002786
05/24/2024 02:01:50 pm,4.260,0.28,0.06,-0.06,0.001612,,,,
05/24/2024 02:01:50 pm,4.270,,,,,-0.478,0.06,-0.1,0.002779
05/24/2024 02:01:50 pm,4.280,0.28,0.06,-0.08,0.001621,,,,
05/24/2024 02:01:50 pm,4.290,,,,,-0.477,0.06,-0.1,0.002772
05/24/2024 02:01:50 pm,4.300,0.28,0.06,-0.08,0.001627,,,,
05/24/2024 02:01:50 pm,4.310,,,,,-0.476,0.05,-0.1,0.002766
05/24/2024 02:01:50 pm,4.320,0.28,0.06,-0.06,0.001634,,,,
05/24/2024 02:01:50 pm,4.330,,,,,-0.475,0.05,-0.1,0.002760
05/24/2024 02:01:50 pm,4.340,0.28,0.06,-0.06,0.001641,,,,
05/24/2024 02:01:50 pm,4.350,,,,,-0.474,0.05,-0.1,0.002753
05/24/2024 02:01:50 pm,4.360,0.28,0.06,-0.10,0.001648,,,,
05/24/2024 02:01:50 pm,4.370,,,,,-0.473,0.05,0.0,0.002748
05/24/2024 02:01:50 pm,4.380,0.28,0.05,-0.11,0.001654,,,,
05/24/2024 02:01:50 pm,4.390,,,,,-0.472,0.05,0.0,0.002743
05/24/2024 02:01:50 pm,4.400,0.29,0.05,-0.06,0.001661,,,,
05/24/2024 02:01:50 pm,4.410,,,,,-0.471,0.05,0.0,0.002736
05/24/2024 02:01:50 pm,4.420,0.29,0.05,2.90E-5,0.001666,,,,
05/24/2024 02:01:50 pm,4.430,,,,,-0.470,0.05,-0.1,0.002731
05/24/2024 02:01:50 pm,4.440,0.29,0.05,-1.71E-5,0.001672,,,,
05/24/2024 02:01:50 pm,4.450,,,,,-0.469,0.05,-0.1,0.002725
05/24/2024 02:01:50 pm,4.460,0.29,0.05,0.00,0.001679,,,,
05/24/2024 02:01:50 pm,4.470,,,,,-0.468,0.05,-0.1,0.002720
05/24/2024 02:01:50 pm,4.480,0.29,0.05,0.07,0.001685,,,,
05/24/2024 02:01:50 pm,4.490,,,,,-0.467,0.04,-0.1,0.002715
05/24/2024 02:01:50 pm,4.500,0.29,0.05,0.12,0.001690,,,,
05/24/2024 02:01:50 pm,4.510,,,,,-0.466,0.04,-0.1,0.002709
05/24/2024 02:01:50 pm,4.520,0.29,0.06,0.01,0.001696,,,,
05/24/2024 02:01:50 pm,4.530,,,,,-0.465,0.04,-0.1,0.002705
05/24/2024 02:01:50 pm,4.540,0.29,0.06,-0.21,0.001706,,,,
05/24/2024 02:01:50 pm,4.550,,,,,-0.464,0.04,-0.1,0.002700
05/24/2024 02:01:50 pm,4.560,0.29,0.05,-0.26,0.001711,,,,
05/24/2024 02:01:50 pm,4.570,,,,,-0.464,0.04,0.0,0.002696
05/24/2024 02:01:50 pm,4.580,0.29,0.04,-0.11,0.001715,,,,
05/24/2024 02:01:50 pm,4.590,,,,,-0.463,0.04,0.0,0.002691
05/24/2024 02:01:50 pm,4.600,0.30,0.05,-0.03,0.001720,,,,
05/24/2024 02:01:50 pm,4.610,,,,,-0.462,0.04,0.0,0.002687
05/24/2024 02:01:50 pm,4.620,0.30,0.05,-0.12,0.001726,,,,
05/24/2024 02:01:50 pm,4.630,,,,,-0.461,0.04,-0.1,0.002682
05/24/2024 02:01:50 pm,4.640,0.30,0.04,-0.16,0.001732,,,,
05/24/2024 02:01:50 pm,4.650,,,,,-0.461,0.04,-0.1,0.002678
05/24/2024 02:01:50 pm,4.660,0.30,0.03,-0.02,0.001735,,,,
05/24/2024 02:01:50 pm,4.670,,,,,-0.460,0.03,-0.1,0.002674
05/24/2024 02:01:50 pm,4.680,0.30,0.04,0.12,0.001738,,,,
05/24/2024 02:01:50 pm,4.690,,,,,-0.459,0.03,-0.1,0.002670
05/24/2024 02:01:50 pm,4.700,0.30,0.04,0.06,0.001744,,,,
05/24/2024 02:01:50 pm,4.710,,,,,-0.459,0.03,-0.1,0.002667
05/24/2024 02:01:50 pm,4.720,0.30,0.04,-0.15,0.001750,,,,
05/24/2024 02:01:50 pm,4.730,,,,,-0.458,0.03,0.0,0.002664
05/24/2024 02:01:50 pm,4.740,0.30,0.04,-0.30,0.001754,,,,
05/24/2024 02:01:50 pm,4.750,,,,,-0.458,0.03,0.0,0.002661
05/24/2024 02:01:50 pm,4.760,0.30,0.03,-0.30,0.001758,,,,
05/24/2024 02:01:50 pm,4.770,,,,,-0.457,0.03,-0.1,0.002657
05/24/2024 02:01:50 pm,4.780,0.30,0.02,-0.20,0.001761,,,,
05/24/2024 02:01:50 pm,4.790,,,,,-0.457,0.02,-0.1,0.002654
05/24/2024 02:01:50 pm,4.800,0.30,0.02,-0.05,0.001763,,,,
05/24/2024 02:01:50 pm,4.810,,,,,-0.456,0.02,-0.1,0.002652
05/24/2024 02:01:50 pm,4.820,0.30,0.02,0.05,0.001765,,,,
05/24/2024 02:01:50 pm,4.830,,,,,-0.456,0.02,-0.1,0.002650
05/24/2024 02:01:50 pm,4.840,0.30,0.02,0.05,0.001768,,,,
05/24/2024 02:01:50 pm,4.850,,,,,-0.455,0.02,-0.1,0.002647
05/24/2024 02:01:50 pm,4.860,0.30,0.02,-0.01,0.001771,,,,
05/24/2024 02:01:50 pm,4.870,,,,,-0.455,0.01,-0.1,0.002646
05/24/2024 02:01:50 pm,4.880,0.31,0.02,-0.07,0.001774,,,,
05/24/2024 02:01:50 pm,4.890,,,,,-0.455,0.01,-0.1,0.002644
05/24/2024 02:01:50 pm,4.900,0.31,0.02,-0.13,0.001776,,,,
05/24/2024 02:01:50 pm,4.910,,,,,-0.455,0.01,,0.002643
05/24/2024 02:01:50 pm,4.920,0.31,0.02,,0.001779,,,,
05/24/2024 02:01:50 pm,4.930,,,,,-0.454,0.01,,0.002642
05/24/2024 02:01:50 pm,4.940,0.31,0.01,,0.001781,,,,
05/24/2024 02:01:50 pm,4.950,,,,,-0.454,,,0.002640
05/24/2024 02:01:50 pm,4.960,0.31,,,0.001782,,,,
