"Date and Time Run #1","Time (s) Run #1","Position, Ch P1 (m) Run #1","Velocity, Ch P1 (m/s) Run #1","Acceleration, Ch P1 (m/s²) Run #1","Ping Echo Time, Ch P1 (s) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Ping Echo Time, Ch 1+2 (s) Run #1"
05/24/2024 01:29:34 pm,1.280,0.40,-0.13,0.04,0.002313,,,,
05/24/2024 01:29:34 pm,1.290,,,,,-0.277,0.25,-0.1,0.001613
05/24/2024 01:29:34 pm,1.300,0.40,-0.13,0.15,0.002297,,,,
05/24/2024 01:29:34 pm,1.310,,,,,-0.272,0.24,-0.1,0.001584
05/24/2024 01:29:34 pm,1.320,0.39,-0.12,0.01,0.002285,,,,
05/24/2024 01:29:34 pm,1.330,,,,,-0.268,0.24,-0.1,0.001557
05/24/2024 01:29:34 pm,1.340,0.39,-0.13,-0.17,0.002271,,,,
05/24/2024 01:29:34 pm,1.350,,,,,-0.263,0.24,-0.1,0.001528
05/24/2024 01:29:34 pm,1.360,0.39,-0.13,-0.16,0.002255,,,,
05/24/2024 01:29:34 pm,1.370,,,,,-0.258,0.24,-0.1,0.001501
05/24/2024 01:29:34 pm,1.380,0.39,-0.13,-0.04,0.002239,,,,
05/24/2024 01:29:34 pm,1.390,,,,,-0.254,0.24,-0.1,0.001474
05/24/2024 01:29:34 pm,1.400,0.38,-0.13,0.02,0.002224,,,,
05/24/2024 01:29:34 pm,1.410,,,,,-0.249,0.23,-0.1,0.001446
05/24/2024 01:29:34 pm,1.420,0.38,-0.13,0.02,0.002209,,,,
05/24/2024 01:29:34 pm,1.430,,,,,-0.244,0.23,-0.1,0.001419
05/24/2024 01:29:34 pm,1.440,0.38,-0.13,0.05,0.002193,,,,
05/24/2024 01:29:34 pm,1.450,,,,,-0.240,0.23,-0.1,0.001393
05/24/2024 01:29:34 pm,1.460,0.37,-0.13,0.08,0.002178,,,,
05/24/2024 01:29:34 pm,1.470,,,,,-0.235,0.23,0.0,0.001366
05/24/2024 01:29:34 pm,1.480,0.37,-0.13,0.10,0.002163,,,,
05/24/2024 01:29:34 pm,1.490,,,,,-0.230,0.23,-0.1,0.001339
05/24/2024 01:29:34 pm,1.500,0.37,-0.13,0.07,0.002148,,,,
05/24/2024 01:29:34 pm,1.510,,,,,-0.226,0.23,-0.1,0.001313
05/24/2024 01:29:34 pm,1.520,0.37,-0.12,0.04,0.002134,,,,
05/24/2024 01:29:34 pm,1.530,,,,,-0.221,0.23,-0.1,0.001287
05/24/2024 01:29:34 pm,1.540,0.36,-0.12,0.02,0.002119,,,,
05/24/2024 01:29:34 pm,1.550,,,,,-0.217,0.22,-0.1,0.001260
05/24/2024 01:29:34 pm,1.560,0.36,-0.12,0.05,0.002105,,,,
05/24/2024 01:29:34 pm,1.570,,,,,-0.212,0.22,0.0,0.001235
05/24/2024 01:29:34 pm,1.580,0.36,-0.12,0.08,0.002090,,,,
05/24/2024 01:29:34 pm,1.590,,,,,-0.208,0.22,-0.1,0.001209
05/24/2024 01:29:34 pm,1.600,0.36,-0.12,0.10,0.002076,,,,
05/24/2024 01:29:34 pm,1.610,,,,,-0.203,0.22,-0.1,0.001183
05/24/2024 01:29:34 pm,1.620,0.35,-0.12,0.10,0.002062,,,,
05/24/2024 01:29:34 pm,1.630,,,,,-0.199,0.22,-0.3,0.001157
05/24/2024 01:29:34 pm,1.640,0.35,-0.12,0.10,0.002049,,,,
05/24/2024 01:29:34 pm,1.650,,,,,-0.195,0.22,-0.5,0.001133
05/24/2024 01:29:34 pm,1.660,0.35,-0.11,0.07,0.002034,,,,
05/24/2024 01:29:34 pm,1.670,,,,,-0.190,0.20,-0.7,0.001107
05/24/2024 01:29:34 pm,1.680,0.35,-0.11,0.01,0.002022,,,,
05/24/2024 01:29:34 pm,1.690,,,,,-0.186,0.18,-0.4,0.001082
05/24/2024 01:29:34 pm,1.700,0.35,-0.11,-0.01,0.002009,,,,
05/24/2024 01:29:34 pm,1.710,,,,,-0.184,0.18,0.0,0.001071
05/24/2024 01:29:34 pm,1.720,0.34,-0.12,0.03,0.001995,,,,
05/24/2024 01:29:34 pm,1.730,,,,,-0.180,0.18,0.0,0.001045
05/24/2024 01:29:34 pm,1.740,0.34,-0.11,0.09,0.001981,,,,
05/24/2024 01:29:34 pm,1.750,,,,,-0.176,0.19,-0.1,0.001021
05/24/2024 01:29:34 pm,1.760,0.34,-0.11,0.15,0.001969,,,,
05/24/2024 01:29:34 pm,1.770,,,,,-0.172,0.17,-0.2,0.001002
05/24/2024 01:29:34 pm,1.780,0.34,-0.11,0.24,0.001956,,,,
05/24/2024 01:29:34 pm,1.790,,,,,-0.169,0.17,0.1,9.835163E-4
05/24/2024 01:29:34 pm,1.800,0.33,-0.10,0.30,0.001943,,,,
05/24/2024 01:29:34 pm,1.810,,,,,-0.166,0.18,0.4,9.625053E-4
05/24/2024 01:29:34 pm,1.820,0.33,-0.09,0.25,0.001930,,,,
05/24/2024 01:29:34 pm,1.830,,,,,-0.162,0.19,0.2,9.415414E-4
05/24/2024 01:29:34 pm,1.840,0.33,-0.09,0.09,0.001923,,,,
05/24/2024 01:29:34 pm,1.850,,,,,-0.158,0.20,-0.3,9.185971E-4
05/24/2024 01:29:34 pm,1.860,0.33,-0.09,-0.02,0.001911,,,,
05/24/2024 01:29:34 pm,1.870,,,,,-0.153,0.18,-0.6,8.924239E-4
05/24/2024 01:29:34 pm,1.880,0.33,-0.09,-6.02E-4,0.001899,,,,
05/24/2024 01:29:34 pm,1.890,,,,,-0.150,0.16,-0.2,8.732401E-4
05/24/2024 01:29:34 pm,1.900,0.32,-0.09,0.02,0.001890,,,,
05/24/2024 01:29:34 pm,1.910,,,,,-0.148,0.16,0.3,8.625391E-4
05/24/2024 01:29:34 pm,1.920,0.32,-0.09,-0.19,0.001879,,,,
05/24/2024 01:29:34 pm,1.930,,,,,-0.144,0.19,0.1,8.375025E-4
05/24/2024 01:29:34 pm,1.940,0.32,-0.09,-0.66,0.001866,,,,
05/24/2024 01:29:34 pm,1.950,,,,,-0.140,0.18,-0.7,8.134270E-4
05/24/2024 01:29:34 pm,1.960,0.32,-0.12,-0.98,0.001861,,,,
05/24/2024 01:29:34 pm,1.970,,,,,-0.136,0.15,-1.7,7.922575E-4
05/24/2024 01:29:34 pm,1.980,0.32,-0.14,-0.78,0.001842,,,,
05/24/2024 01:29:34 pm,1.990,,,,,-0.134,0.11,-2.4,7.792533E-4
05/24/2024 01:29:35 pm,2.000,0.31,-0.16,-0.25,0.001822,,,,
05/24/2024 01:29:35 pm,2.010,,,,,-0.132,0.05,-2.4,7.660766E-4
05/24/2024 01:29:35 pm,2.020,0.31,-0.15,0.18,0.001805,,,,
05/24/2024 01:29:35 pm,2.030,,,,,-0.131,0.00,-1.6,7.617905E-4
05/24/2024 01:29:35 pm,2.040,0.31,-0.14,0.36,0.001790,,,,
05/24/2024 01:29:35 pm,2.050,,,,,-0.133,-0.02,-0.3,7.729807E-4
05/24/2024 01:29:35 pm,2.060,0.30,-0.14,0.40,0.001771,,,,
05/24/2024 01:29:35 pm,2.070,,,,,-0.133,-0.01,0.5,7.740581E-4
05/24/2024 01:29:35 pm,2.080,0.30,-0.13,0.36,0.001757,,,,
05/24/2024 01:29:35 pm,2.090,,,,,-0.133,0.02,0.3,7.710578E-4
05/24/2024 01:29:35 pm,2.100,0.30,-0.12,0.23,0.001744,,,,
05/24/2024 01:29:35 pm,2.110,,,,,-0.132,0.02,-0.5,7.680384E-4
05/24/2024 01:29:35 pm,2.120,0.30,-0.12,0.10,0.001730,,,,
05/24/2024 01:29:35 pm,2.130,,,,,-0.132,-0.01,-1.4,7.659617E-4
05/24/2024 01:29:35 pm,2.140,0.30,-0.12,0.04,0.001716,,,,
05/24/2024 01:29:35 pm,2.150,,,,,-0.132,-0.04,-1.8,7.678464E-4
05/24/2024 01:29:35 pm,2.160,0.29,-0.11,0.02,0.001704,,,,
05/24/2024 01:29:35 pm,2.170,,,,,-0.133,-0.09,-4.8,7.757285E-4
05/24/2024 01:29:35 pm,2.180,0.29,-0.11,0.05,0.001689,,,,
05/24/2024 01:29:35 pm,2.190,,,,,-0.136,-0.11,-10.3,7.896052E-4
05/24/2024 01:29:35 pm,2.200,0.29,-0.11,0.09,0.001677,,,,
05/24/2024 01:29:35 pm,2.210,,,,,-0.139,-0.52,-12.1,8.098583E-4
05/24/2024 01:29:35 pm,2.220,0.29,-0.11,0.14,0.001663,,,,
05/24/2024 01:29:35 pm,2.230,,,,,-0.139,-0.86,-4.6,8.109986E-4
05/24/2024 01:29:35 pm,2.240,0.28,-0.11,0.12,0.001649,,,,
05/24/2024 01:29:35 pm,2.250,,,,,-0.192,-0.80,8.7,0.001114
05/24/2024 01:29:35 pm,2.260,0.28,-0.10,0.05,0.001639,,,,
05/24/2024 01:29:35 pm,2.270,,,,,-0.187,-0.38,14.0,0.001087
05/24/2024 01:29:35 pm,2.280,0.28,-0.11,0.05,0.001625,,,,
05/24/2024 01:29:35 pm,2.290,,,,,-0.188,0.04,12.8,0.001092
05/24/2024 01:29:35 pm,2.300,0.28,-0.11,0.11,0.001614,,,,
05/24/2024 01:29:35 pm,2.310,,,,,-0.189,-0.02,15.4,0.001099
05/24/2024 01:29:35 pm,2.320,0.28,-0.10,0.13,0.001600,,,,
05/24/2024 01:29:35 pm,2.330,,,,,-0.184,0.37,,0.001071
05/24/2024 01:29:35 pm,2.340,0.27,-0.10,,0.001589,,,,
05/24/2024 01:29:35 pm,2.350,,,,,-0.193,1.14,,0.001124
05/24/2024 01:29:35 pm,2.360,0.27,-0.10,,0.001580,,,,
05/24/2024 01:29:35 pm,2.370,,,,,-0.139,,,8.059353E-4
05/24/2024 01:29:35 pm,2.380,0.27,,,0.001566,,,,
